Run Date,Action,Symbol,Description,Type,Quantity,Price ($),Commission ($),Fees ($),Accrued Interest ($),Amount ($),Settlement Date
 02/26/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,59.76,,,,-59.76,2/28/2024
 02/26/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,59.77,,,,-59.77,2/28/2024
 02/26/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,59.77,,,,-59.77,2/28/2024
 02/26/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,59.78,,,,-59.78,2/28/2024
 02/26/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,59.79,,,,-59.79,2/28/2024
 02/26/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,59.79,,,,-59.79,2/28/2024
 02/26/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,59.79,,,,-59.79,2/28/2024
 02/26/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,59.79,,,,-59.79,2/28/2024
 02/26/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,59.79,,,,-59.79,2/28/2024
 02/26/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,59.8,,,,-59.8,2/28/2024
 02/26/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,59.81,,,,-59.81,2/28/2024
 02/26/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,59.81,,,,-59.81,2/28/2024
 02/26/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,59.82,,,,-59.82,2/28/2024
 02/26/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,59.83,,,,-59.83,2/28/2024
 02/23/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-22,59.77,,0.02,,1314.92,2/27/2024
 02/23/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-0.6,59.77,,,,35.86,2/27/2024
 02/23/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,0.1,59.74,,,,-5.97,2/27/2024
 02/23/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,0.1,59.78,,,,-5.98,2/27/2024
 02/23/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,0.1,59.77,,,,-5.98,2/27/2024
 02/23/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,0.1,59.77,,,,-5.98,2/27/2024
 02/23/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,0.1,59.78,,,,-5.98,2/27/2024
 02/23/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,0.1,59.77,,,,-5.98,2/27/2024
 02/23/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,0.1,59.78,,,,-5.98,2/27/2024
 02/23/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,0.3,59.78,,,,-17.93,2/27/2024
 02/23/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,59.77,,,,-59.77,2/27/2024
 02/23/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,59.79,,,,-59.79,2/27/2024
 02/23/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,59.79,,,,-59.79,2/27/2024
 02/23/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,10,59.73,,,,-597.3,2/27/2024
 02/21/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,0.1,58.1,,,,-5.81,2/23/2024
 02/20/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,0.1,58.3,,,,-5.83,2/22/2024
 02/20/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,0.1,58.4,,,,-5.84,2/22/2024
 02/20/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,0.1,58.5,,,,-5.85,2/22/2024
 02/20/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,58.4,,,,-58.4,2/22/2024
 02/20/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,58.48,,,,-58.48,2/22/2024
 02/20/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,58.54,,,,-58.54,2/22/2024
 02/20/2024,BOUGHT CLOSING TRANSACTION CALL (SPLG) SPDR PORTFOLIO S&P JUN 21 24 $53 (100 SHS) (Cash), -SPLG240621C53, CALL (SPLG) SPDR PORTFOLIO S&P JUN 21 24 $53 (100 SHS),Cash,2,6.63,1.3,0.05,,-1327.35,2/21/2024
 02/20/2024,SOLD OPENING TRANSACTION CALL (SPLG) SPDR PORTFOLIO S&P DEC 20 24 $54 (100 SHS) (Cash), -SPLG241220C54, CALL (SPLG) SPDR PORTFOLIO S&P DEC 20 24 $54 (100 SHS),Cash,-2,7.03,1.3,0.07,,1404.63,2/21/2024
 02/16/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,0.1,58.7,,,,-5.87,2/21/2024
 02/16/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,0.1,58.9,,,,-5.89,2/21/2024
 02/16/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,58.7,,,,-58.7,2/21/2024
 02/16/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,58.75,,,,-58.75,2/21/2024
 02/16/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,58.8,,,,-58.8,2/21/2024
 02/15/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,59,,,,59,2/20/2024
 02/13/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,58.15,,,,-58.15,2/15/2024
 02/13/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,58.15,,,,-58.15,2/15/2024
 02/09/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,0.9,58.92,,,,-53.03,2/13/2024
 02/08/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,0.1,58.62,,,,-5.86,2/12/2024
 02/07/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-2,58.37,,,,116.74,2/9/2024
 02/07/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,0.8,58.46,,,,-46.77,2/9/2024
 02/07/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,58.48,,,,-58.48,2/9/2024
 02/07/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,58.52,,,,-58.52,2/9/2024
 02/07/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,58.58,,,,-58.58,2/9/2024
 02/07/2024,BOUGHT CLOSING TRANSACTION CALL (SPLG) SPDR PORTFOLIO S&P JUN 21 24 $56 (100 SHS) (Cash), -SPLG240621C56, CALL (SPLG) SPDR PORTFOLIO S&P JUN 21 24 $56 (100 SHS),Cash,1,4.1,0.65,0.03,,-410.68,2/8/2024
 02/07/2024,SOLD OPENING TRANSACTION CALL (SPLG) SPDR PORTFOLIO S&P SEP 20 24 $57 (100 SHS) (Cash), -SPLG240920C57, CALL (SPLG) SPDR PORTFOLIO S&P SEP 20 24 $57 (100 SHS),Cash,-1,4.11,0.65,0.03,,410.32,2/8/2024
 02/05/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,0.1,57.9,,,,-5.79,2/7/2024
 02/05/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,0.1,58,,,,-5.8,2/7/2024
 02/05/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,57.7,,,,-57.7,2/7/2024
 02/05/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,58,,,,-58,2/7/2024
 02/01/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,57.15,,,,57.15,2/5/2024
 02/01/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,57.11,,,,-57.11,2/5/2024
 01/31/2024, DIVIDEND,MMMF,,Cash,0,,,,,17.87,1/31/2024
 01/16/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-10,55.87,,0.01,,558.69,1/18/2024
 01/16/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,10,55.83,,,,-558.3,1/18/2024
